Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Procedure*,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,1,2023-11-08T04:10:00+00:00,16.862408876419,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of words. Please study each word carefully. Your memory will be tested! Click next to continue.",Initial_Instruct,Instruct1,,16322,,,-1,-1,,,,,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,2,2023-11-08T04:10:12+00:00,11.995572090149,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,,,,,,0,Instruct,-,5,"As you study, you will be asked to rate your ability to remember each word on a later test using a 0-100 scale.","JOL instruct",JOL_Instruct,,11653,,,-1,-1,,,,,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,3,2023-11-08T04:10:27+00:00,14.980378866196,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,,,,,,0,Instruct,User,10,"Your memory will now be tested. You will be presented with a series of words. If the word on the screen was previously studied, please select YES. If the word was not studied, select NO. PLEASE DO NOT SKIP ITEMS! Click next when you are ready to begin.",,,,14825,,,-1,-1,,,,,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,4,2023-11-08T04:10:29+00:00,2.5439600944519,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,,,,,,0,Instruct,User,-,"You will now begin the study. Click next when you are ready to begin.",,Instruct16,,2403,,,-1,-1,,,,,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,5,2023-11-08T04:11:38+00:00,68.115738868713,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Strawberry,Strawberry,R1,Related,7,6,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,67876,,,67291,67384,,,,20,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,6,2023-11-08T04:11:55+00:00,16.967334985733,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Cherry,Cherry,R1,Related,11,12,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,16793,,,16157,16319,,,,20,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,7,2023-11-08T04:12:25+00:00,30.795613050461,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Banana,Banana,R1,Related,3,13,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,30625,,,29948,30067,,,,30,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,8,2023-11-08T04:13:21+00:00,55.502967119217,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Lemon,Lemon,R1,Related,12,10,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,55320,,,54916,55041,,,,40,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,9,2023-11-08T04:13:31+00:00,9.699362039566,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Mango,Mango,R1,Related,10,5,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,9554,,,8721,8803,,,,40,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,10,2023-11-08T04:13:37+00:00,6.3363869190216,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Peach,Peach,R1,Related,6,7,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,6178,,,5665,5814,,,,50,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,11,2023-11-08T04:13:42+00:00,5.5554430484772,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Orange,Orange,R1,Related,2,2,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,5413,,,5084,5185,,,,50,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,12,2023-11-08T04:13:50+00:00,7.9547748565674,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Grape,Grape,R1,Related,4,11,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,7623,,,7271,7384,,,,50,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,13,2023-11-08T04:13:56+00:00,5.7077679634094,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Kiwi,Kiwi,R1,Related,8,9,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,5560,,,5285,5363,,,,40,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,14,2023-11-08T04:14:02+00:00,5.4321360588074,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Apple,Apple,R1,Related,1,3,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,5273,,,4957,5048,,,,40,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,15,2023-11-08T04:14:22+00:00,20.467128038406,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Plum,Plum,R1,Related,9,8,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,20320,,,19927,20072,,,,30,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,16,2023-11-08T04:14:28+00:00,5.750363111496,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Pear,Pear,R1,Related,5,4,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Related,R1,,5413,,,5083,5143,,,,30,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,17,2023-11-08T04:14:34+00:00,5.7820439338684,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,,,,,,0,Instruct,User,3,"You will now be presented with a new study list and will again be asked to rate your ability to remember each word. Click next when you are ready to begin.",,NEXT_LIST,,5625,,,-1,-1,,,,,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,18,2023-11-08T04:14:46+00:00,12.68702507019,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Flea,Flea,U1,Unrelated,21,22,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Unrelated,U1,,12517,,,10124,11998,,,,30,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,19,2023-11-08T04:14:52+00:00,5.4108347892761,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Bed,Bed,U1,Unrelated,14,19,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Unrelated,U1,,5224,,,4009,4419,,,,30,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,20,2023-11-08T04:14:59+00:00,6.9329710006714,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Kayak,Kayak,U1,Unrelated,20,15,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Unrelated,U1,,6065,,,5207,5452,,,,30,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,21,2023-11-08T04:15:03+00:00,4.6743061542511,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Bean,Bean,U1,Unrelated,22,21,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Unrelated,U1,,4468,,,3741,3871,,,,40,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,22,2023-11-08T04:15:10+00:00,6.5755589008331,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Mint,Mint,U1,Unrelated,17,14,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Unrelated,U1,,6238,,,5545,5575,,,,30,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,23,2023-11-08T04:15:15+00:00,4.6771509647369,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Slow,Slow,U1,Unrelated,23,23,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Unrelated,U1,,4523,,,3459,3584,,,,30,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,24,2023-11-08T04:15:20+00:00,5.1558690071106,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Dirt,Dirt,U1,Unrelated,16,24,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Unrelated,U1,,5003,,,4098,4303,,,,30,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,25,2023-11-08T04:15:25+00:00,4.9774081707001,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Shirt,Shirt,U1,Unrelated,18,16,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Unrelated,U1,,4826,,,4083,4178,,,,40,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,26,2023-11-08T04:15:29+00:00,3.866879940033,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Hawk,Hawk,U1,Unrelated,24,18,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Unrelated,U1,,3722,,,3052,3131,,,,30,1
20322866,vty8wbn84s,"DRM Reactivity 1_MSU",1,27,2023-11-08T04:15:34+00:00,5.3731989860535,6,Stim_B.csv,I_JOL_A.csv,"Item B",Item,Frog,Frog,U1,Unrelated,13,17,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Unrelated,U1,,5224,,,4463,4625,,,,30,1
