Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Procedure*,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,1,2023-10-01T20:10:56+00:00,6.902930021286,12,Stim_B.csv,Read_B.csv,"Read D",Read,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of words. Please study each word carefully. Your memory will be tested! Click next to continue.",Initial_Instruct,Instruct1,,6780,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,2,2023-10-01T20:11:06+00:00,10.140650987625,12,Stim_B.csv,Read_B.csv,"Read D",Read,,,,,,0,Instruct,User,-,"You will now begin the study. Click next when you are ready to begin.",,Instruct16,,9762,,,-1,-1,,,,0.521
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,3,2023-10-01T20:11:08+00:00,2.5315158367157,12,Stim_B.csv,Read_B.csv,"Read D",Read,Strawberry,Strawberry,R1,Related,7,4,Study,User,-,,Unrelated,U1,,2222,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,4,2023-10-01T20:11:10+00:00,1.7182841300964,12,Stim_B.csv,Read_B.csv,"Read D",Read,Pear,Pear,R1,Related,5,2,Study,User,-,,Unrelated,U1,,1541,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,5,2023-10-01T20:11:12+00:00,1.4309930801392,12,Stim_B.csv,Read_B.csv,"Read D",Read,Plum,Plum,R1,Related,9,5,Study,User,-,,Unrelated,U1,,1259,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,6,2023-10-01T20:11:14+00:00,2.5687417984009,12,Stim_B.csv,Read_B.csv,"Read D",Read,Kiwi,Kiwi,R1,Related,8,10,Study,User,-,,Unrelated,U1,,2267,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,7,2023-10-01T20:11:16+00:00,1.8660581111908,12,Stim_B.csv,Read_B.csv,"Read D",Read,Grape,Grape,R1,Related,4,8,Study,User,-,,Unrelated,U1,,1696,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,8,2023-10-01T20:11:21+00:00,4.7751770019531,12,Stim_B.csv,Read_B.csv,"Read D",Read,Apple,Apple,R1,Related,1,11,Study,User,-,,Unrelated,U1,,4457,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,9,2023-10-01T20:11:23+00:00,2.5737390518188,12,Stim_B.csv,Read_B.csv,"Read D",Read,Cherry,Cherry,R1,Related,11,7,Study,User,-,,Unrelated,U1,,2404,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,10,2023-10-01T20:11:25+00:00,2.0217859745026,12,Stim_B.csv,Read_B.csv,"Read D",Read,Lemon,Lemon,R1,Related,12,9,Study,User,-,,Unrelated,U1,,1794,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,11,2023-10-01T20:11:28+00:00,2.4592759609222,12,Stim_B.csv,Read_B.csv,"Read D",Read,Orange,Orange,R1,Related,2,12,Study,User,-,,Unrelated,U1,,2284,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,12,2023-10-01T20:11:29+00:00,1.0736539363861,12,Stim_B.csv,Read_B.csv,"Read D",Read,Peach,Peach,R1,Related,6,6,Study,User,-,,Unrelated,U1,,890,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,13,2023-10-01T20:11:31+00:00,2.3640570640564,12,Stim_B.csv,Read_B.csv,"Read D",Read,Mango,Mango,R1,Related,10,13,Study,User,-,,Unrelated,U1,,2198,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,14,2023-10-01T20:11:34+00:00,2.3538000583649,12,Stim_B.csv,Read_B.csv,"Read D",Read,Banana,Banana,R1,Related,3,3,Study,User,-,,Unrelated,U1,,2081,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,15,2023-10-01T20:11:38+00:00,4.3347668647766,12,Stim_B.csv,Read_B.csv,"Read D",Read,,,,,,0,Instruct,User,3,"You will now be presented with a new study list. Click next when you are ready to begin.",,NEXT_LIST,,4149,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,16,2023-10-01T20:11:42+00:00,4.0539720058441,12,Stim_B.csv,Read_B.csv,"Read D",Read,Flea,Flea,U1,Unrelated,21,23,Study,User,-,,Related,R1,,3676,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,17,2023-10-01T20:11:45+00:00,2.9622690677643,12,Stim_B.csv,Read_B.csv,"Read D",Read,Yellow,Yellow,U1,Unrelated,19,17,Study,User,-,,Related,R1,,2574,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,18,2023-10-01T20:11:46+00:00,1.5194020271301,12,Stim_B.csv,Read_B.csv,"Read D",Read,Mint,Mint,U1,Unrelated,17,25,Study,User,-,,Related,R1,,1244,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,19,2023-10-01T20:11:49+00:00,2.1888239383698,12,Stim_B.csv,Read_B.csv,"Read D",Read,Bean,Bean,U1,Unrelated,22,14,Study,User,-,,Related,R1,,1679,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,20,2023-10-01T20:11:51+00:00,2.2633619308472,12,Stim_B.csv,Read_B.csv,"Read D",Read,Slow,Slow,U1,Unrelated,23,19,Study,User,-,,Related,R1,,2096,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,21,2023-10-01T20:11:52+00:00,1.4539361000061,12,Stim_B.csv,Read_B.csv,"Read D",Read,Frog,Frog,U1,Unrelated,13,18,Study,User,-,,Related,R1,,1203,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,22,2023-10-01T20:11:55+00:00,2.2460930347443,12,Stim_B.csv,Read_B.csv,"Read D",Read,Dirt,Dirt,U1,Unrelated,16,20,Study,User,-,,Related,R1,,1894,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,23,2023-10-01T20:11:57+00:00,2.2922449111938,12,Stim_B.csv,Read_B.csv,"Read D",Read,Document,Document,U1,Unrelated,15,22,Study,User,-,,Related,R1,,2121,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,24,2023-10-01T20:11:59+00:00,1.8316581249237,12,Stim_B.csv,Read_B.csv,"Read D",Read,Kayak,Kayak,U1,Unrelated,20,24,Study,User,-,,Related,R1,,1642,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,25,2023-10-01T20:12:00+00:00,1.2913649082184,12,Stim_B.csv,Read_B.csv,"Read D",Read,Shirt,Shirt,U1,Unrelated,18,15,Study,User,-,,Related,R1,,1111,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,26,2023-10-01T20:12:01+00:00,0.99135208129883,12,Stim_B.csv,Read_B.csv,"Read D",Read,Bed,Bed,U1,Unrelated,14,21,Study,User,-,,Related,R1,,809,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,27,2023-10-01T20:12:02+00:00,1.3925850391388,12,Stim_B.csv,Read_B.csv,"Read D",Read,Hawk,Hawk,U1,Unrelated,24,16,Study,User,-,,Related,R1,,1228,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,28,2023-10-01T20:12:08+00:00,5.8765118122101,12,Stim_B.csv,Read_B.csv,"Read D",Read,,,,,,0,Instruct,User,3,"You will now be presented with a new study list. Click next when you are ready to begin.",,NEXT_LIST,,5648,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,29,2023-10-01T20:12:13+00:00,4.2154870033264,12,Stim_B.csv,Read_B.csv,"Read D",Read,Basement,Basement,R2,Related,26,35,Study,User,-,,Unrelated,U2,,4032,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,30,2023-10-01T20:12:14+00:00,1.373202085495,12,Stim_B.csv,Read_B.csv,"Read D",Read,Stairs,Stairs,R2,Related,32,36,Study,User,-,,Unrelated,U2,,1209,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,31,2023-10-01T20:12:19+00:00,4.6550369262695,12,Stim_B.csv,Read_B.csv,"Read D",Read,Hallway,Hallway,R2,Related,35,34,Study,User,-,,Unrelated,U2,,4482,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,32,2023-10-01T20:12:20+00:00,1.1522221565247,12,Stim_B.csv,Read_B.csv,"Read D",Read,Wall,Wall,R2,Related,29,37,Study,User,-,,Unrelated,U2,,978,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,33,2023-10-01T20:12:21+00:00,1.0321099758148,12,Stim_B.csv,Read_B.csv,"Read D",Read,Window,Window,R2,Related,28,33,Study,User,-,,Unrelated,U2,,862,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,34,2023-10-01T20:12:22+00:00,1.008887052536,12,Stim_B.csv,Read_B.csv,"Read D",Read,Bathroom,Bathroom,R2,Related,27,32,Study,User,-,,Unrelated,U2,,833,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,35,2023-10-01T20:12:23+00:00,1.345645904541,12,Stim_B.csv,Read_B.csv,"Read D",Read,Elevator,Elevator,R2,Related,33,31,Study,User,-,,Unrelated,U2,,1175,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,36,2023-10-01T20:12:24+00:00,0.93350696563721,12,Stim_B.csv,Read_B.csv,"Read D",Read,Floor,Floor,R2,Related,31,26,Study,User,-,,Unrelated,U2,,755,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,37,2023-10-01T20:12:25+00:00,1.2941579818726,12,Stim_B.csv,Read_B.csv,"Read D",Read,Roof,Roof,R2,Related,36,29,Study,User,-,,Unrelated,U2,,1134,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,38,2023-10-01T20:12:26+00:00,1.0629501342773,12,Stim_B.csv,Read_B.csv,"Read D",Read,Attic,Attic,R2,Related,34,28,Study,User,-,,Unrelated,U2,,892,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,39,2023-10-01T20:12:27+00:00,0.94854187965393,12,Stim_B.csv,Read_B.csv,"Read D",Read,Door,Door,R2,Related,30,27,Study,User,-,,Unrelated,U2,,772,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,40,2023-10-01T20:12:28+00:00,0.88918304443359,12,Stim_B.csv,Read_B.csv,"Read D",Read,Ceiling,Ceiling,R2,Related,25,30,Study,User,-,,Unrelated,U2,,707,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,41,2023-10-01T20:12:32+00:00,3.8364350795746,12,Stim_B.csv,Read_B.csv,"Read D",Read,,,,,,0,Instruct,User,3,"You will now be presented with a new study list. Click next when you are ready to begin.",,NEXT_LIST,,3668,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,42,2023-10-01T20:12:34+00:00,2.1568098068237,12,Stim_B.csv,Read_B.csv,"Read D",Read,Card,Card,U2,Unrelated,37,46,Study,User,-,,Related,R2,,1978,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,43,2023-10-01T20:12:36+00:00,1.3978760242462,12,Stim_B.csv,Read_B.csv,"Read D",Read,Basket,Basket,U2,Unrelated,41,49,Study,User,-,,Related,R2,,1233,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,44,2023-10-01T20:12:37+00:00,0.95205998420715,12,Stim_B.csv,Read_B.csv,"Read D",Read,Mother,Mother,U2,Unrelated,44,42,Study,User,-,,Related,R2,,768,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,45,2023-10-01T20:12:38+00:00,1.1247320175171,12,Stim_B.csv,Read_B.csv,"Read D",Read,Rest,Rest,U2,Unrelated,48,43,Study,User,-,,Related,R2,,938,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,46,2023-10-01T20:12:39+00:00,1.1799221038818,12,Stim_B.csv,Read_B.csv,"Read D",Read,Flute,Flute,U2,Unrelated,38,38,Study,User,-,,Related,R2,,998,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,47,2023-10-01T20:12:40+00:00,1.1376330852509,12,Stim_B.csv,Read_B.csv,"Read D",Read,Phone,Phone,U2,Unrelated,47,41,Study,User,-,,Related,R2,,836,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,48,2023-10-01T20:12:41+00:00,0.99858093261719,12,Stim_B.csv,Read_B.csv,"Read D",Read,Cloud,Cloud,U2,Unrelated,40,40,Study,User,-,,Related,R2,,828,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,49,2023-10-01T20:12:42+00:00,1.1861898899078,12,Stim_B.csv,Read_B.csv,"Read D",Read,Tent,Tent,U2,Unrelated,46,44,Study,User,-,,Related,R2,,1011,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,50,2023-10-01T20:12:44+00:00,1.3347930908203,12,Stim_B.csv,Read_B.csv,"Read D",Read,Drill,Drill,U2,Unrelated,45,45,Study,User,-,,Related,R2,,1161,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,51,2023-10-01T20:12:45+00:00,1.5482590198517,12,Stim_B.csv,Read_B.csv,"Read D",Read,Fossil,Fossil,U2,Unrelated,43,39,Study,User,-,,Related,R2,,1382,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,52,2023-10-01T20:12:46+00:00,0.9114830493927,12,Stim_B.csv,Read_B.csv,"Read D",Read,Cook,Cook,U2,Unrelated,42,47,Study,User,-,,Related,R2,,731,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,53,2023-10-01T20:12:47+00:00,1.1478338241577,12,Stim_B.csv,Read_B.csv,"Read D",Read,Salt,Salt,U2,Unrelated,39,48,Study,User,-,,Related,R2,,971,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,54,2023-10-01T20:12:50+00:00,2.4211540222168,12,Stim_B.csv,Read_B.csv,"Read D",Read,,,,,,0,Instruct,User,-,"You have completed this section. Please click next.",,Instruct166,,2251,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,55,2023-10-01T20:18:16+00:00,326.30692100525,12,Stim_B.csv,Read_B.csv,"Read D",Read,,,,,,0,FreeRecall,120,120,"Please list the 50 US States in alphabetical order. The computer will automatically advance to the next screen in 2 minutes.",,FILLER,,120007,"Alabama, Alaska, Arizona, Arkansas, California, COlorado, Connecticut, Delaware, Florida, Georgia, Hawaii, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, nevada",0,2489,113260,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,56,2023-10-01T20:18:18+00:00,2.5784361362457,12,Stim_B.csv,Read_B.csv,"Read D",Read,,,,,,0,Instruct,User,-,"You have completed this section. Please click next.",,Instruct166,,2323,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,57,2023-10-01T20:18:30+00:00,11.732283830643,12,Stim_B.csv,Read_B.csv,"Read D",Read,,,,,,0,Instruct,User,10,"Your memory will now be tested. You will be presented with a series of words. If the word on the screen was previously studied, please select YES. If the word was not studied, select NO. PLEASE DO NOT SKIP ITEMS! Click next when you are ready to begin.",,,,11540,,,-1,-1,,,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,58,2023-10-01T20:18:35+00:00,4.7545001506805,12,Stim_B.csv,Read_B.csv,"Read D",Read,Blue,Blue,Recog,Control,89,78,Likert,User,1,"Was this item previously studied?","List Item Standard F",Recog,1::2,4530,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,59,2023-10-01T20:18:39+00:00,4.2392928600311,12,Stim_B.csv,Read_B.csv,"Read D",Read,Bed,Bed,Recog,Presented,110,80,Likert,User,1,"Was this item previously studied?","Critical Lure Sans F",Recog,1::2,3963,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,60,2023-10-01T20:18:42+00:00,3.0203549861908,12,Stim_B.csv,Read_B.csv,"Read D",Read,Fossil,Fossil,Recog,Presented,139,67,Likert,User,1,"Was this item previously studied?","List Item Standard F",Recog,1::2,2855,YES,22.222222222222,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,61,2023-10-01T20:18:46+00:00,3.6061520576477,12,Stim_B.csv,Read_B.csv,"Read D",Read,River,River,Recog,Control,50,120,Likert,User,1,"Was this item previously studied?","Critical Lure Control",Recog,1::2,3393,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,62,2023-10-01T20:18:49+00:00,3.1217679977417,12,Stim_B.csv,Read_B.csv,"Read D",Read,Cook,Cook,Recog,Presented,138,90,Likert,User,1,"Was this item previously studied?","List Item Control",Recog,1::2,2842,YES,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,63,2023-10-01T20:18:53+00:00,4.3201200962067,12,Stim_B.csv,Read_B.csv,"Read D",Read,Strawberry,Strawberry,Recog,Presented,103,73,Likert,User,1,"Was this item previously studied?","List Item Standard F",Recog,1::2,4130,YES,15.384615384615,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,64,2023-10-01T20:18:56+00:00,3.1424598693848,12,Stim_B.csv,Read_B.csv,"Read D",Read,Stairs,Stairs,Recog,Presented,128,74,Likert,User,1,"Was this item previously studied?","List Item Sans F",Recog,1::2,2920,YES,22.222222222222,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,65,2023-10-01T20:18:59+00:00,3.0203611850739,12,Stim_B.csv,Read_B.csv,"Read D",Read,Shark,Shark,Recog,Control,91,50,Likert,User,1,"Was this item previously studied?","List Item Sans F",Recog,1::2,2805,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,66,2023-10-01T20:19:02+00:00,2.857932806015,12,Stim_B.csv,Read_B.csv,"Read D",Read,Flea,Flea,Recog,Presented,117,107,Likert,User,1,"Was this item previously studied?","List Item Control",Recog,1::2,2672,YES,28.571428571429,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,67,2023-10-01T20:19:05+00:00,3.1110150814056,12,Stim_B.csv,Read_B.csv,"Read D",Read,Lemon,Lemon,Recog,Presented,108,51,Likert,User,1,"Was this item previously studied?","List Item Sans F",Recog,1::2,2924,YES,25,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,68,2023-10-01T20:19:09+00:00,3.2330861091614,12,Stim_B.csv,Read_B.csv,"Read D",Read,Cruise,Cruise,Recog,Control,90,89,Likert,User,1,"Was this item previously studied?","Critical Lure Standard F",Recog,1::2,2905,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,69,2023-10-01T20:19:12+00:00,3.1314828395844,12,Stim_B.csv,Read_B.csv,"Read D",Read,Cold,Cold,Recog,Control,88,79,Likert,User,1,"Was this item previously studied?","List Item Standard F",Recog,1::2,2822,NO,33.333333333333,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,70,2023-10-01T20:19:15+00:00,3.2222650051117,12,Stim_B.csv,Read_B.csv,"Read D",Read,Lipstick,Lipstick,Recog,Control,94,68,Likert,User,1,"Was this item previously studied?","List Item Sans F",Recog,1::2,3049,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,71,2023-10-01T20:19:18+00:00,2.9270141124725,12,Stim_B.csv,Read_B.csv,"Read D",Read,Lake,Lake,Recog,Control,58,92,Likert,User,1,"Was this item previously studied?","List Item Control",Recog,1::2,2713,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,72,2023-10-01T20:19:22+00:00,3.659471988678,12,Stim_B.csv,Read_B.csv,"Read D",Read,Document,Document,Recog,Presented,111,112,Likert,User,1,"Was this item previously studied?","List Item Control",Recog,1::2,3487,NO,20,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,73,2023-10-01T20:19:24+00:00,2.8137719631195,12,Stim_B.csv,Read_B.csv,"Read D",Read,Grape,Grape,Recog,Presented,100,129,Likert,User,1,"Was this item previously studied?","Critical Lure Control",Recog,1::2,2527,YES,25,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,74,2023-10-01T20:19:29+00:00,4.8033320903778,12,Stim_B.csv,Read_B.csv,"Read D",Read,Fly,Fly,Recog,Control,86,93,Likert,User,1,"Was this item previously studied?","List Item Control",Recog,1::2,4484,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,75,2023-10-01T20:19:32+00:00,3.235830783844,12,Stim_B.csv,Read_B.csv,"Read D",Read,Ballet,Ballet,Recog,Control,72,77,Likert,User,1,"Was this item previously studied?","List Item Standard F",Recog,1::2,2905,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,76,2023-10-01T20:19:35+00:00,2.7484931945801,12,Stim_B.csv,Read_B.csv,"Read D",Read,Peach,Peach,Recog,Presented,102,64,Likert,User,1,"Was this item previously studied?","List Item Sans F",Recog,1::2,2567,YES,25,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,77,2023-10-01T20:19:38+00:00,2.7151379585266,12,Stim_B.csv,Read_B.csv,"Read D",Read,Dollar,Dollar,Recog,Control,68,134,Likert,User,1,"Was this item previously studied?","Critical Lure Control",Recog,1::2,2472,NO,25,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,78,2023-10-01T20:19:41+00:00,3.3885638713837,12,Stim_B.csv,Read_B.csv,"Read D",Read,Window,Window,Recog,Presented,124,82,Likert,User,1,"Was this item previously studied?","Critical Lure Sans F",Recog,1::2,3098,YES,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,79,2023-10-01T20:19:46+00:00,4.6359710693359,12,Stim_B.csv,Read_B.csv,"Read D",Read,Bear,Bear,Recog,Control,83,106,Likert,User,1,"Was this item previously studied?","List Item Control",Recog,1::2,4362,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,80,2023-10-01T20:19:49+00:00,2.8647758960724,12,Stim_B.csv,Read_B.csv,"Read D",Read,Tea,Tea,Recog,Control,93,85,Likert,User,1,"Was this item previously studied?","Critical Lure Standard F",Recog,1::2,2631,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,81,2023-10-01T20:19:53+00:00,3.9411540031433,12,Stim_B.csv,Read_B.csv,"Read D",Read,Roof,Roof,Recog,Presented,132,97,Likert,User,1,"Was this item previously studied?","List Item Control",Recog,1::2,3693,YES,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,82,2023-10-01T20:19:56+00:00,3.3246760368347,12,Stim_B.csv,Read_B.csv,"Read D",Read,Milk,Milk,Recog,Control,70,57,Likert,User,1,"Was this item previously studied?","List Item Sans F",Recog,1::2,3128,NO,0,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,83,2023-10-01T20:19:59+00:00,3.2166690826416,12,Stim_B.csv,Read_B.csv,"Read D",Read,Ocean,Ocean,Recog,Control,56,114,Likert,User,1,"Was this item previously studied?","List Item Control",Recog,1::2,3034,NO,28.571428571429,-1,-1,0,0,,1
M20316458,g40zjtpn0a,"DRM Reactivity 1_MSU",1,84,2023-10-01T20:20:03+00:00,3.7231268882751,12,Stim_B.csv,Read_B.csv,"Read D",Read,Tulip,Tulip,Recog,Control,87,135,Likert,User,1,"Was this item previously studied?","Critical Lure Control",Recog,1::2,3410,NO,0,-1,-1,0,0,,1
