Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Procedure*,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus
BriannaVidal,favc0dux5a,DRM1_MSU,1,1,2023-11-01T03:14:34+00:00,7.3950128555298,1,Stim_A.csv,Read.csv,Read,A,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of words. Please study each word carefully. Your memory will be tested! Click next when you are ready to begin.",Initial_Instruct,Instruct1,,6972,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,2,2023-11-01T03:14:37+00:00,3.1285171508789,1,Stim_A.csv,Read.csv,Read,A,,,,,,0,Instruct,User,-,"You will now begin the study. Click next when you are ready to begin.",,Instruct16,,2749,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,3,2023-11-01T03:14:40+00:00,2.548290014267,1,Stim_A.csv,Read.csv,Read,A,pane,,Win_1,,,2,Study,User,-,,Window,Win_1,,2184,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,4,2023-11-01T03:14:41+00:00,1.6085538864136,1,Stim_A.csv,Read.csv,Read,A,sill,,Win_2,,,3,Study,User,-,,Window,Win_2,,1261,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,5,2023-11-01T03:14:43+00:00,1.875608921051,1,Stim_A.csv,Read.csv,Read,A,shutter,,Win_3,,,4,Study,User,-,,Window,Win_3,,1505,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,6,2023-11-01T03:14:45+00:00,1.2756950855255,1,Stim_A.csv,Read.csv,Read,A,curtain,,Win_4,,,5,Study,User,-,,Window,Win_4,,827,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,7,2023-11-01T03:14:46+00:00,1.1261348724365,1,Stim_A.csv,Read.csv,Read,A,door,,Win_5,,,6,Study,User,-,,Window,Win_5,,757,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,8,2023-11-01T03:14:47+00:00,1.1173942089081,1,Stim_A.csv,Read.csv,Read,A,ledge,,Win_6,,,7,Study,User,-,,Window,Win_6,,768,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,9,2023-11-01T03:14:48+00:00,1.1179189682007,1,Stim_A.csv,Read.csv,Read,A,glass,,Win_7,,,8,Study,User,-,,Window,Win_7,,773,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,10,2023-11-01T03:14:49+00:00,1.0070040225983,1,Stim_A.csv,Read.csv,Read,A,view,,Win_8,,,9,Study,User,-,,Window,Win_8,,640,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,11,2023-11-01T03:14:50+00:00,1.0603909492493,1,Stim_A.csv,Read.csv,Read,A,screen,,Win_9,,,10,Study,User,-,,Window,Win_9,,706,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,12,2023-11-01T03:14:51+00:00,1.1067559719086,1,Stim_A.csv,Read.csv,Read,A,shade,,Win_10,,,11,Study,User,-,,Window,Win_10,,750,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,13,2023-11-01T03:14:52+00:00,1.0320289134979,1,Stim_A.csv,Read.csv,Read,A,open,,Win_11,,,12,Study,User,-,,Window,Win_11,,649,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,14,2023-11-01T03:14:53+00:00,0.95662713050842,1,Stim_A.csv,Read.csv,Read,A,frame,,Win_12,,,13,Study,User,-,,Window,Win_12,,613,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,15,2023-11-01T03:15:11+00:00,17.713845968246,1,Stim_A.csv,Read.csv,Read,A,,,,,,0,Instruct,User,3,"You will now be presented with a new study list. Click next when you are ready to begin.",,NEXT_LIST,,17293,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,16,2023-11-01T03:15:18+00:00,7.01424908638,1,Stim_A.csv,Read.csv,Read,A,sandpaper,,R1,,,14,Study,User,-,,Rough,R1,,6486,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,17,2023-11-01T03:15:22+00:00,4.4468688964844,1,Stim_A.csv,Read.csv,Read,A,smooth,,R2,,,15,Study,User,-,,Rough,R2,,4051,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,18,2023-11-01T03:15:26+00:00,4.0616300106049,1,Stim_A.csv,Read.csv,Read,A,coarse,,R3,,,16,Study,User,-,,Rough,R3,,3700,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,19,2023-11-01T03:15:30+00:00,3.9895360469818,1,Stim_A.csv,Read.csv,Read,A,tough,,R4,,,17,Study,User,-,,Rough,R4,,3645,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,20,2023-11-01T03:15:35+00:00,4.3512949943542,1,Stim_A.csv,Read.csv,Read,A,rugged,,R5,,,18,Study,User,-,,Rough,R5,,4000,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,21,2023-11-01T03:15:39+00:00,4.439502954483,1,Stim_A.csv,Read.csv,Read,A,bumpy,,R6,,,19,Study,User,-,,Rough,R6,,4101,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,22,2023-11-01T03:15:47+00:00,8.1888039112091,1,Stim_A.csv,Read.csv,Read,A,jagged,,R7,,,20,Study,User,-,,Rough,R7,,7826,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,23,2023-11-01T03:15:51+00:00,4.0189380645752,1,Stim_A.csv,Read.csv,Read,A,riders,,R8,,,21,Study,User,-,,Rough,R8,,3675,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,24,2023-11-01T03:15:56+00:00,4.3341770172119,1,Stim_A.csv,Read.csv,Read,A,uneven,,R9,,,22,Study,User,-,,Rough,R9,,3970,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,25,2023-11-01T03:15:59+00:00,3.3347990512848,1,Stim_A.csv,Read.csv,Read,A,road,,R10,,,23,Study,User,-,,Rough,R10,,2984,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,26,2023-11-01T03:16:03+00:00,4.2952978610992,1,Stim_A.csv,Read.csv,Read,A,ready,,R11,,,24,Study,User,-,,Rough,R11,,3891,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,27,2023-11-01T03:16:07+00:00,4.1658720970154,1,Stim_A.csv,Read.csv,Read,A,sand,,R12,,,25,Study,User,-,,Rough,R12,,3823,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,28,2023-11-01T03:16:12+00:00,4.470134973526,1,Stim_A.csv,Read.csv,Read,A,,,,,,0,Instruct,User,3,"You will now be presented with a new study list. Click next when you are ready to begin.",,NEXT_LIST,,4103,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,29,2023-11-01T03:16:17+00:00,5.300313949585,1,Stim_A.csv,Read.csv,Read,A,rage,,A1,,,26,Study,User,-,,Anger,A1,,4884,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,30,2023-11-01T03:16:21+00:00,3.7279000282288,1,Stim_A.csv,Read.csv,Read,A,mad,,A2,,,27,Study,User,-,,Anger,A2,,3268,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,31,2023-11-01T03:16:25+00:00,4.3647911548615,1,Stim_A.csv,Read.csv,Read,A,enrage,,A3,,,28,Study,User,-,,Anger,A3,,4034,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,32,2023-11-01T03:16:30+00:00,4.3786289691925,1,Stim_A.csv,Read.csv,Read,A,fury,,A4,,,29,Study,User,-,,Anger,A4,,3943,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,33,2023-11-01T03:16:34+00:00,4.5788638591766,1,Stim_A.csv,Read.csv,Read,A,temper,,A5,,,30,Study,User,-,,Anger,A5,,4294,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,34,2023-11-01T03:17:51+00:00,77.017147064209,1,Stim_A.csv,Read.csv,Read,A,ire,,A6,,,31,Study,User,-,,Anger,A6,,76578,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,35,2023-11-01T03:17:58+00:00,6.7401559352875,1,Stim_A.csv,Read.csv,Read,A,wrath,,A7,,,32,Study,User,-,,Anger,A7,,6438,,,-1,-1,,,,1
BriannaVidal,favc0dux5a,DRM1_MSU,1,36,2023-11-01T03:18:02+00:00,4.1069371700287,1,Stim_A.csv,Read.csv,Read,A,mean,,A8,,,33,Study,User,-,,Anger,A8,,3705,,,-1,-1,,,,1
