Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Procedure*,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,1,2023-11-16T00:19:39+00:00,5.8043100833893,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,,,,,,0,Instruct,User,5,"In this section, you will be presented with a series of words. Please study each word carefully. Your memory will be tested! Click next to continue.",Initial_Instruct,Instruct1,,5616,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,2,2023-11-16T00:19:52+00:00,12.493478059769,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,,,,,,0,Instruct,User,10,"Your memory will now be tested. You will be presented with a series of words. If the word on the screen was previously studied, please select YES. If the word was not studied, select NO. PLEASE DO NOT SKIP ITEMS! Click next when you are ready to begin.",,,,11618,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,3,2023-11-16T00:19:54+00:00,2.648167848587,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,,,,,,0,Instruct,User,-,"You will now begin the study. Click next when you are ready to begin.",,Instruct16,,1884,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,4,2023-11-16T00:19:59+00:00,4.3235640525818,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Mountain,Mountain,R1,Related,7,13,Study,User,-,,Unrelated,U1,,3804,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,5,2023-11-16T00:20:00+00:00,0.97047710418701,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Lake,Lake,R1,Related,10,3,Study,User,-,,Unrelated,U1,,764,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,6,2023-11-16T00:20:01+00:00,1.0477349758148,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,River,River,R1,Related,2,11,Study,User,-,,Unrelated,U1,,695,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,7,2023-11-16T00:20:03+00:00,2.4726328849792,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Canyon,Canyon,R1,Related,3,6,Study,User,-,,Unrelated,U1,,1649,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,8,2023-11-16T00:20:08+00:00,4.4661290645599,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Volcano,Volcano,R1,Related,4,5,Study,User,-,,Unrelated,U1,,3787,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,9,2023-11-16T00:20:09+00:00,1.8576440811157,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Cave,Cave,R1,Related,11,12,Study,User,-,,Unrelated,U1,,1195,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,10,2023-11-16T00:20:13+00:00,3.6368148326874,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Ocean,Ocean,R1,Related,8,8,Study,User,-,,Unrelated,U1,,2780,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,11,2023-11-16T00:20:17+00:00,3.51713514328,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Rock,Rock,R1,Related,5,7,Study,User,-,,Unrelated,U1,,2820,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,12,2023-11-16T00:20:19+00:00,1.926707983017,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Glacier,Glacier,R1,Related,12,9,Study,User,-,,Unrelated,U1,,964,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,13,2023-11-16T00:20:21+00:00,2.4451129436493,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Hill,Hill,R1,Related,6,2,Study,User,-,,Unrelated,U1,,1168,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,14,2023-11-16T00:20:23+00:00,1.947870016098,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Valley,Valley,R1,Related,1,4,Study,User,-,,Unrelated,U1,,1007,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,15,2023-11-16T00:20:25+00:00,1.9124979972839,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,Island,Island,R1,Related,9,10,Study,User,-,,Unrelated,U1,,1126,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,16,2023-11-16T00:20:27+00:00,1.9436390399933,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,,,,,,0,Instruct,User,-,"You have completed this section. Please click next to continue.",,Next_List1,,1298,,,-1,-1,,,,,1
M20301881_GM,7khzymskle,"DRM Reactivity 1_MSU",1,17,2023-11-16T00:20:35+00:00,8.340343952179,3,Stim_A.csv,G_JOL_B.csv,"Global C",Global,,,,,,0,JOL_GLOBAL,User,2.5,"How likely are you to correctly recall each of the items you just studied?|Type your response on a scale from 0-100 and then press Enter (0 = WILL NOT REMEMBER; 100 = DEFINITELY WILL REMEMBER).",Unrelated,JOL2,,7712,,,5757,5897,,,,60,1
