Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,1,2024-02-28T20:04:39+00:00,6.3179018497467,1,Stim_A.csv,Read.csv,Read,A,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of words. Please study each word carefully. Your memory will be tested! Click next when you are ready to begin.",Initial_Instruct,Instruct1,6116,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,2,2024-02-28T20:04:42+00:00,3.4437971115112,1,Stim_A.csv,Read.csv,Read,A,,,,,,0,Instruct,User,-,"You will now begin the study. Click next when you are ready to begin.",,Instruct16,3059,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,3,2024-02-28T20:04:45+00:00,2.9096400737762,1,Stim_A.csv,Read.csv,Read,A,pane,,Win_1,,,2,Study,User,1.25,,Window,Win_1,2559,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,4,2024-02-28T20:04:48+00:00,2.3467538356781,1,Stim_A.csv,Read.csv,Read,A,sill,,Win_2,,,3,Study,User,1.25,,Window,Win_2,2015,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,5,2024-02-28T20:04:50+00:00,2.4528160095215,1,Stim_A.csv,Read.csv,Read,A,shutter,,Win_3,,,4,Study,User,1.25,,Window,Win_3,2023,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,6,2024-02-28T20:04:52+00:00,1.6140241622925,1,Stim_A.csv,Read.csv,Read,A,curtain,,Win_4,,,5,Study,User,1.25,,Window,Win_4,1264,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,7,2024-02-28T20:04:54+00:00,2.4764339923859,1,Stim_A.csv,Read.csv,Read,A,door,,Win_5,,,6,Study,User,1.25,,Window,Win_5,1975,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,8,2024-02-28T20:04:56+00:00,2.0728199481964,1,Stim_A.csv,Read.csv,Read,A,ledge,,Win_6,,,7,Study,User,1.25,,Window,Win_6,1622,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,9,2024-02-28T20:04:58+00:00,2.0926768779755,1,Stim_A.csv,Read.csv,Read,A,glass,,Win_7,,,8,Study,User,1.25,,Window,Win_7,1670,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,10,2024-02-28T20:05:00+00:00,2.1376991271973,1,Stim_A.csv,Read.csv,Read,A,view,,Win_8,,,9,Study,User,1.25,,Window,Win_8,1642,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,11,2024-02-28T20:05:02+00:00,2.063915014267,1,Stim_A.csv,Read.csv,Read,A,screen,,Win_9,,,10,Study,User,1.25,,Window,Win_9,1713,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,12,2024-02-28T20:05:04+00:00,1.8015539646149,1,Stim_A.csv,Read.csv,Read,A,shade,,Win_10,,,11,Study,User,1.25,,Window,Win_10,1412,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,13,2024-02-28T20:05:06+00:00,2.0798940658569,1,Stim_A.csv,Read.csv,Read,A,open,,Win_11,,,12,Study,User,1.25,,Window,Win_11,1686,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,14,2024-02-28T20:05:08+00:00,1.9505200386047,1,Stim_A.csv,Read.csv,Read,A,frame,,Win_12,,,13,Study,User,1.25,,Window,Win_12,1606,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,15,2024-02-28T20:05:11+00:00,2.8326768875122,1,Stim_A.csv,Read.csv,Read,A,,,,,,0,Instruct,User,-,"You have completed this section. Please click next.",,Instruct166,2348,,,-1,-1,,,,1
5fde8fc3c0e40a651914c261,3zc9jp0oeq,Ex2A_Prolific,1,16,2024-02-28T20:05:42+00:00,30.438327074051,1,Stim_A.csv,Read.csv,Read,A,,,,,,0,FreeRecall,30,30,"Please type as many words as you can that begin with the letter ""K"". The computer will automatically advance to the next screen in 30 seconds.",,FILLER,30004,"kick, kit, kangaroo, kajole, kahki, kack, kack-handed, k",0,1494,29820,0,0,,1
