Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus
6531340389e363d151089093,ipyvgxtqp1,Ex2A_Prolific,1,1,2024-02-28T23:53:29+00:00,6.2708730697632,1,Stim_A.csv,Read.csv,Read,A,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of words. Please study each word carefully. Your memory will be tested! Click next when you are ready to begin.",Initial_Instruct,Instruct1,6140,,,-1,-1,,,,1
6531340389e363d151089093,ipyvgxtqp1,Ex2A_Prolific,1,2,2024-02-28T23:53:30+00:00,1.6712069511414,1,Stim_A.csv,Read.csv,Read,A,,,,,,0,Instruct,User,-,"You will now begin the study. Click next when you are ready to begin.",,Instruct16,1486,,,-1,-1,,,,1
6531340389e363d151089093,ipyvgxtqp1,Ex2A_Prolific,1,3,2024-02-28T23:53:33+00:00,2.7805380821228,1,Stim_A.csv,Read.csv,Read,A,pane,,Win_1,,,2,Study,User,1.25,,Window,Win_1,2579,,,-1,-1,,,,1
6531340389e363d151089093,ipyvgxtqp1,Ex2A_Prolific,1,4,2024-02-28T23:53:36+00:00,2.6431078910828,1,Stim_A.csv,Read.csv,Read,A,sill,,Win_2,,,3,Study,User,1.25,,Window,Win_2,2452,,,-1,-1,,,,1
6531340389e363d151089093,ipyvgxtqp1,Ex2A_Prolific,1,5,2024-02-28T23:53:38+00:00,2.3451519012451,1,Stim_A.csv,Read.csv,Read,A,shutter,,Win_3,,,4,Study,User,1.25,,Window,Win_3,2162,,,-1,-1,,,,1
6531340389e363d151089093,ipyvgxtqp1,Ex2A_Prolific,1,6,2024-02-28T23:53:41+00:00,2.6866362094879,1,Stim_A.csv,Read.csv,Read,A,curtain,,Win_4,,,5,Study,User,1.25,,Window,Win_4,2507,,,-1,-1,,,,1
6531340389e363d151089093,ipyvgxtqp1,Ex2A_Prolific,1,7,2024-02-28T23:53:43+00:00,2.2668759822845,1,Stim_A.csv,Read.csv,Read,A,door,,Win_5,,,6,Study,User,1.25,,Window,Win_5,2087,,,-1,-1,,,,1
6531340389e363d151089093,ipyvgxtqp1,Ex2A_Prolific,1,8,2024-02-28T23:53:46+00:00,2.4598557949066,1,Stim_A.csv,Read.csv,Read,A,ledge,,Win_6,,,7,Study,User,1.25,,Window,Win_6,2277,,,-1,-1,,,,1
6531340389e363d151089093,ipyvgxtqp1,Ex2A_Prolific,1,9,2024-02-28T23:53:48+00:00,2.3726260662079,1,Stim_A.csv,Read.csv,Read,A,glass,,Win_7,,,8,Study,User,1.25,,Window,Win_7,2183,,,-1,-1,,,,1
6531340389e363d151089093,ipyvgxtqp1,Ex2A_Prolific,1,10,2024-02-28T23:53:50+00:00,2.5220060348511,1,Stim_A.csv,Read.csv,Read,A,view,,Win_8,,,9,Study,User,1.25,,Window,Win_8,2339,,,-1,-1,,,,1
