Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Procedure*,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,1,2023-10-22T23:27:20+00:00,5.9343550205231,9,Stim_A.csv,Read_A.csv,"Read A",Read,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of words. Please study each word carefully. Your memory will be tested! Click next to continue.",Initial_Instruct,Instruct1,,5716,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,2,2023-10-22T23:27:22+00:00,1.8804659843445,9,Stim_A.csv,Read_A.csv,"Read A",Read,,,,,,0,Instruct,User,-,"You will now begin the study. Click next when you are ready to begin.",,Instruct16,,1659,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,3,2023-10-22T23:27:24+00:00,1.7220330238342,9,Stim_A.csv,Read_A.csv,"Read A",Read,Ocean,Ocean,R1,Related,8,8,Study,User,-,,Related,R1,,1497,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,4,2023-10-22T23:27:25+00:00,1.2925069332123,9,Stim_A.csv,Read_A.csv,"Read A",Read,Volcano,Volcano,R1,Related,4,5,Study,User,-,,Related,R1,,1081,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,5,2023-10-22T23:27:27+00:00,1.5254580974579,9,Stim_A.csv,Read_A.csv,"Read A",Read,Lake,Lake,R1,Related,10,6,Study,User,-,,Related,R1,,1295,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,6,2023-10-22T23:27:28+00:00,1.2104060649872,9,Stim_A.csv,Read_A.csv,"Read A",Read,Cave,Cave,R1,Related,11,13,Study,User,-,,Related,R1,,994,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,7,2023-10-22T23:27:29+00:00,1.0471668243408,9,Stim_A.csv,Read_A.csv,"Read A",Read,Valley,Valley,R1,Related,1,4,Study,User,-,,Related,R1,,827,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,8,2023-10-22T23:27:31+00:00,1.7526381015778,9,Stim_A.csv,Read_A.csv,"Read A",Read,Island,Island,R1,Related,9,11,Study,User,-,,Related,R1,,1540,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,9,2023-10-22T23:27:32+00:00,1.5322120189667,9,Stim_A.csv,Read_A.csv,"Read A",Read,Mountain,Mountain,R1,Related,7,2,Study,User,-,,Related,R1,,1313,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,10,2023-10-22T23:27:34+00:00,1.5400030612946,9,Stim_A.csv,Read_A.csv,"Read A",Read,Rock,Rock,R1,Related,5,12,Study,User,-,,Related,R1,,1318,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,11,2023-10-22T23:27:35+00:00,1.3918869495392,9,Stim_A.csv,Read_A.csv,"Read A",Read,Glacier,Glacier,R1,Related,12,3,Study,User,-,,Related,R1,,1213,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,12,2023-10-22T23:27:37+00:00,1.5318858623505,9,Stim_A.csv,Read_A.csv,"Read A",Read,River,River,R1,Related,2,9,Study,User,-,,Related,R1,,1321,,,-1,-1,,,,1
20322440,gofyp29axf,"DRM Reactivity 1_MSU",1,13,2023-10-22T23:27:38+00:00,1.5536150932312,9,Stim_A.csv,Read_A.csv,"Read A",Read,Canyon,Canyon,R1,Related,3,10,Study,User,-,,Related,R1,,1339,,,-1,-1,,,,1
