Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,1,2023-12-21T21:32:46+00:00,6.0043947696686,9,Stim_A.csv,Read_A.csv,"Read A",Read,,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of words. Please study each word carefully. Your memory will be tested! Each word will be displayed for 8 seconds. Click next when you are ready to begin.",Initial_Instruct,Instruct1,5798,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,2,2023-12-21T21:32:48+00:00,2.0326821804047,9,Stim_A.csv,Read_A.csv,"Read A",Read,,,,,,0,Instruct,User,-,"You will now begin the study. Click next when you are ready to begin.",,Instruct16,1689,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,3,2023-12-21T21:32:51+00:00,3.0085649490356,9,Stim_A.csv,Read_A.csv,"Read A",Read,Canyon,Canyon,R1,Related,3,5,Study,User,1,,Related,R1,2670,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,4,2023-12-21T21:32:54+00:00,2.5259900093079,9,Stim_A.csv,Read_A.csv,"Read A",Read,Ocean,Ocean,R1,Related,8,3,Study,User,1,,Related,R1,2188,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,5,2023-12-21T21:32:59+00:00,5.2660539150238,9,Stim_A.csv,Read_A.csv,"Read A",Read,River,River,R1,Related,2,13,Study,User,1,,Related,R1,4915,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,6,2023-12-21T21:33:03+00:00,4.1666071414948,9,Stim_A.csv,Read_A.csv,"Read A",Read,Glacier,Glacier,R1,Related,12,4,Study,User,1,,Related,R1,3821,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,7,2023-12-21T21:33:08+00:00,5.314110994339,9,Stim_A.csv,Read_A.csv,"Read A",Read,Rock,Rock,R1,Related,5,11,Study,User,1,,Related,R1,4950,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,8,2023-12-21T21:33:11+00:00,2.4382770061493,9,Stim_A.csv,Read_A.csv,"Read A",Read,Mountain,Mountain,R1,Related,7,12,Study,User,1,,Related,R1,2095,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,9,2023-12-21T21:33:13+00:00,1.9968409538269,9,Stim_A.csv,Read_A.csv,"Read A",Read,Valley,Valley,R1,Related,1,7,Study,User,1,,Related,R1,1659,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,10,2023-12-21T21:33:15+00:00,2.0749800205231,9,Stim_A.csv,Read_A.csv,"Read A",Read,Hill,Hill,R1,Related,6,6,Study,User,1,,Related,R1,1754,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,11,2023-12-21T21:33:17+00:00,1.9613268375397,9,Stim_A.csv,Read_A.csv,"Read A",Read,Volcano,Volcano,R1,Related,4,10,Study,User,1,,Related,R1,1605,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,12,2023-12-21T21:33:18+00:00,1.3739740848541,9,Stim_A.csv,Read_A.csv,"Read A",Read,Island,Island,R1,Related,9,8,Study,User,1,,Related,R1,1031,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,13,2023-12-21T21:33:20+00:00,1.8527390956879,9,Stim_A.csv,Read_A.csv,"Read A",Read,Lake,Lake,R1,Related,10,9,Study,User,1,,Related,R1,1495,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,14,2023-12-21T21:33:22+00:00,2.3198599815369,9,Stim_A.csv,Read_A.csv,"Read A",Read,Cave,Cave,R1,Related,11,2,Study,User,1,,Related,R1,1987,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,15,2023-12-21T21:33:24+00:00,2.0036878585815,9,Stim_A.csv,Read_A.csv,"Read A",Read,,,,,,0,Instruct,User,-,"You have completed this section. Please click next.",,Instruct166,1662,,,-1,-1,,,,1
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,16,2023-12-21T21:33:55+00:00,30.338545084,9,Stim_A.csv,Read_A.csv,"Read A",Read,,,,,,0,FreeRecall,30,30,"Please type as many words as you can that begin with the letter ""M"". The computer will automatically advance to the next screen in 30 seconds.",Related,FILLER,30002,"Mountain, ",0,21069,22972,0,0,,0.966
5b35824a975e260001e9b7a6,01pff4m4ez,Ex2A_Prolific,1,17,2023-12-21T21:33:57+00:00,2.5206971168518,9,Stim_A.csv,Read_A.csv,"Read A",Read,,,,,,0,Instruct,User,-,"You have completed this section. Please click next.",,Instruct166,2180,,,-1,-1,,,,1
